record_type,phase,component,pixel,row,col,x_um,y_um,value_nT,unit
B,neg-off,Bz,25,5,30,100.0,-66.66666666666666,1498.6634000771226,nT
B,pos-off,Bx,954,6,0,-100.0,-60.0,1415.0375131208243,nT
B,pos-off,By,954,6,0,-100.0,-60.0,3095.323923786648,nT
B,pos-off,Bz,954,6,0,-100.0,-60.0,3457.4432644435606,nT
B,neg-off,Bx,954,6,0,-100.0,-60.0,-1835.2201380085314,nT
B,neg-off,By,954,6,0,-100.0,-60.0,-4771.930378504018,nT
B,neg-off,Bz,954,6,0,-100.0,-60.0,-4609.064875010932,nT
B,pos-off,Bx,905,6,1,-93.33333333333333,-60.0,1258.9893875865248,nT
B,pos-off,By,905,6,1,-93.33333333333333,-60.0,3808.580184253975,nT
B,pos-off,Bz,905,6,1,-93.33333333333333,-60.0,3840.796524675006,nT
B,neg-off,Bx,905,6,1,-93.33333333333333,-60.0,-1566.724564688588,nT
B,neg-off,By,905,6,1,-93.33333333333333,-60.0,-5040.565007716971,nT
B,neg-off,Bz,905,6,1,-93.33333333333333,-60.0,-4612.617514406897,nT
B,pos-off,Bx,892,6,2,-86.66666666666667,-60.0,1313.1478280940378,nT
B,pos-off,By,892,6,2,-86.66666666666667,-60.0,2905.8712423988704,nT
B,pos-off,Bz,892,6,2,-86.66666666666667,-60.0,3088.9304490118616,nT
B,neg-off,Bx,892,6,2,-86.66666666666667,-60.0,-1548.4489292099486,nT
B,neg-off,By,892,6,2,-86.66666666666667,-60.0,-4721.073504595693,nT
B,neg-off,Bz,892,6,2,-86.66666666666667,-60.0,-4586.481068953006,nT
B,pos-off,Bx,843,6,3,-80.0,-60.0,1182.1357510470812,nT
B,pos-off,By,843,6,3,-80.0,-60.0,3149.292405264529,nT
B,pos-off,Bz,843,6,3,-80.0,-60.0,3151.163837052329,nT
B,neg-off,Bx,843,6,3,-80.0,-60.0,-1525.3177392109303,nT
B,neg-off,By,843,6,3,-80.0,-60.0,-4773.250797353964,nT
B,neg-off,Bz,843,6,3,-80.0,-60.0,-4274.883370019887,nT
B,pos-off,Bx,830,6,4,-73.33333333333333,-60.0,1337.3389984097496,nT
B,pos-off,By,830,6,4,-73.33333333333333,-60.0,2988.9271632652303,nT
B,pos-off,Bz,830,6,4,-73.33333333333333,-60.0,3462.5464346786025,nT
B,neg-off,Bx,830,6,4,-73.33333333333333,-60.0,-2063.1253571060424,nT
B,neg-off,By,830,6,4,-73.33333333333333,-60.0,-5456.895622182675,nT
B,neg-off,Bz,830,6,4,-73.33333333333333,-60.0,-5447.017802989554,nT
B,pos-off,Bx,781,6,5,-66.66666666666666,-60.0,1932.5565662017254,nT
B,pos-off,By,781,6,5,-66.66666666666666,-60.0,3742.023117863768,nT
B,pos-off,Bz,781,6,5,-66.66666666666666,-60.0,4218.1057300461425,nT
B,neg-off,Bx,781,6,5,-66.66666666666666,-60.0,-2625.3266380318532,nT
B,neg-off,By,781,6,5,-66.66666666666666,-60.0,-6708.7040832755765,nT
B,neg-off,Bz,781,6,5,-66.66666666666666,-60.0,-6440.835121224705,nT
B,pos-off,Bx,768,6,6,-60.0,-60.0,1632.6423397610233,nT
B,pos-off,By,768,6,6,-60.0,-60.0,3720.608825254969,nT
B,pos-off,Bz,768,6,6,-60.0,-60.0,4683.621807650584,nT
B,neg-off,Bx,768,6,6,-60.0,-60.0,-3010.9165471420297,nT
B,neg-off,By,768,6,6,-60.0,-60.0,-8213.302980844492,nT
B,neg-off,Bz,768,6,6,-60.0,-60.0,-8082.465319074108,nT
B,pos-off,Bx,719,6,7,-53.33333333333333,-60.0,2189.382982841884,nT
B,pos-off,By,719,6,7,-53.33333333333333,-60.0,3800.4927924468834,nT
B,pos-off,Bz,719,6,7,-53.33333333333333,-60.0,4781.436475752408,nT
B,neg-off,Bx,719,6,7,-53.33333333333333,-60.0,-3278.5161430693224,nT
B,neg-off,By,719,6,7,-53.33333333333333,-60.0,-8089.906167635932,nT
B,neg-off,Bz,719,6,7,-53.33333333333333,-60.0,-8146.073818736663,nT
B,pos-off,Bx,706,6,8,-46.666666666666664,-60.0,1659.938035771836,nT
B,pos-off,By,706,6,8,-46.666666666666664,-60.0,4123.434204725601,nT
B,pos-off,Bz,706,6,8,-46.666666666666664,-60.0,5009.733781440242,nT
B,neg-off,Bx,706,6,8,-46.666666666666664,-60.0,-3392.890596408384,nT
B,neg-off,By,706,6,8,-46.666666666666664,-60.0,-10467.98093287491,nT
B,neg-off,Bz,706,6,8,-46.666666666666664,-60.0,-9750.160983072848,nT
B,pos-off,Bx,657,6,9,-40.0,-60.0,2692.4056415296664,nT
B,pos-off,By,657,6,9,-40.0,-60.0,4443.732646846123,nT
B,pos-off,Bz,657,6,9,-40.0,-60.0,5772.801242157304,nT
B,neg-off,Bx,657,6,9,-40.0,-60.0,-4638.2536339832395,nT
B,neg-off,By,657,6,9,-40.0,-60.0,-10881.159044309665,nT
B,neg-off,Bz,657,6,9,-40.0,-60.0,-10785.763570118264,nT
B,pos-off,Bx,644,6,10,-33.33333333333333,-60.0,1812.3387553625048,nT
B,pos-off,By,644,6,10,-33.33333333333333,-60.0,4929.100565520177,nT
B,pos-off,Bz,644,6,10,-33.33333333333333,-60.0,5710.122878731766,nT
B,neg-off,Bx,644,6,10,-33.33333333333333,-60.0,-3787.990919067906,nT
B,neg-off,By,644,6,10,-33.33333333333333,-60.0,-14153.405292244322,nT
B,neg-off,Bz,644,6,10,-33.33333333333333,-60.0,-11815.356260907836,nT
B,pos-off,Bx,595,6,11,-26.666666666666657,-60.0,3012.7004249090705,nT
B,pos-off,By,595,6,11,-26.666666666666657,-60.0,5544.747252378659,nT
B,pos-off,Bz,595,6,11,-26.666666666666657,-60.0,6467.045638918876,nT
B,neg-off,Bx,595,6,11,-26.666666666666657,-60.0,-5644.237973635943,nT
B,neg-off,By,595,6,11,-26.666666666666657,-60.0,-14964.175152773716,nT
B,neg-off,Bz,595,6,11,-26.666666666666657,-60.0,-12961.369615478874,nT
B,pos-off,Bx,582,6,12,-20.0,-60.0,2749.0124520698228,nT
B,pos-off,By,582,6,12,-20.0,-60.0,7673.37096790312,nT
B,pos-off,Bz,582,6,12,-20.0,-60.0,6688.380066167917,nT
B,neg-off,Bx,582,6,12,-20.0,-60.0,-4025.224960767675,nT
B,neg-off,By,582,6,12,-20.0,-60.0,-20886.48728405247,nT
B,neg-off,Bz,582,6,12,-20.0,-60.0,-14033.874191366996,nT
B,pos-off,Bx,533,6,13,-13.333333333333329,-60.0,3109.1919872346803,nT
B,pos-off,By,533,6,13,-13.333333333333329,-60.0,8895.488127574972,nT
B,pos-off,Bz,533,6,13,-13.333333333333329,-60.0,7166.831066899746,nT
B,neg-off,Bx,533,6,13,-13.333333333333329,-60.0,-5221.271639685627,nT
B,neg-off,By,533,6,13,-13.333333333333329,-60.0,-22678.477422035874,nT
B,neg-off,Bz,533,6,13,-13.333333333333329,-60.0,-15287.38151758137,nT
B,pos-off,Bx,520,6,14,-6.666666666666657,-60.0,3245.9720187581675,nT
B,pos-off,By,520,6,14,-6.666666666666657,-60.0,11536.768759173769,nT
B,pos-off,Bz,520,6,14,-6.666666666666657,-60.0,7024.01832631245,nT
B,neg-off,Bx,520,6,14,-6.666666666666657,-60.0,-4447.180860231633,nT
B,neg-off,By,520,6,14,-6.666666666666657,-60.0,-25379.82630572986,nT
B,neg-off,Bz,520,6,14,-6.666666666666657,-60.0,-12605.262379262758,nT
B,pos-off,Bx,471,6,15,0.0,-60.0,4267.900508865633,nT
B,pos-off,By,471,6,15,0.0,-60.0,13361.44756700647,nT
B,pos-off,Bz,471,6,15,0.0,-60.0,7227.125841328347,nT
B,neg-off,Bx,471,6,15,0.0,-60.0,-5919.598829450899,nT
B,neg-off,By,471,6,15,0.0,-60.0,-28979.139086155676,nT
B,neg-off,Bz,471,6,15,0.0,-60.0,-14345.076767637103,nT
B,pos-off,Bx,458,6,16,6.666666666666671,-60.0,2266.59967015293,nT
B,pos-off,By,458,6,16,6.666666666666671,-60.0,12419.326854118333,nT
B,pos-off,Bz,458,6,16,6.666666666666671,-60.0,4873.039951722062,nT
B,neg-off,Bx,458,6,16,6.666666666666671,-60.0,-3252.1142785480934,nT
B,neg-off,By,458,6,16,6.666666666666671,-60.0,-22201.573476955615,nT
B,neg-off,Bz,458,6,16,6.666666666666671,-60.0,-6875.357808861363,nT
B,pos-off,Bx,409,6,17,13.333333333333343,-60.0,1810.5095843255326,nT
B,pos-off,By,409,6,17,13.333333333333343,-60.0,13659.02005624575,nT
B,pos-off,Bz,409,6,17,13.333333333333343,-60.0,5013.190169012382,nT
B,neg-off,Bx,409,6,17,13.333333333333343,-60.0,-3126.694360693933,nT
B,neg-off,By,409,6,17,13.333333333333343,-60.0,-24447.239297130556,nT
B,neg-off,Bz,409,6,17,13.333333333333343,-60.0,-8001.609577797514,nT
B,pos-off,Bx,396,6,18,20.0,-60.0,754.7992472287928,nT
B,pos-off,By,396,6,18,20.0,-60.0,8555.603211557152,nT
B,pos-off,Bz,396,6,18,20.0,-60.0,381.7212266464638,nT
B,neg-off,Bx,396,6,18,20.0,-60.0,-1751.4704921279804,nT
B,neg-off,By,396,6,18,20.0,-60.0,-13537.208226098548,nT
B,neg-off,Bz,396,6,18,20.0,-60.0,440.1492893816288,nT
B,pos-off,Bx,347,6,19,26.66666666666667,-60.0,152.46064427056072,nT
B,pos-off,By,347,6,19,26.66666666666667,-60.0,8512.938877946077,nT
B,pos-off,Bz,347,6,19,26.66666666666667,-60.0,295.6315237285957,nT
B,neg-off,Bx,347,6,19,26.66666666666667,-60.0,-1490.7258533641834,nT
B,neg-off,By,347,6,19,26.66666666666667,-60.0,-12373.096639348232,nT
B,neg-off,Bz,347,6,19,26.66666666666667,-60.0,930.3138149853845,nT
B,pos-off,Bx,334,6,20,33.33333333333334,-60.0,-4.132715673713185,nT
B,pos-off,By,334,6,20,33.33333333333334,-60.0,4292.4172482892545,nT
B,pos-off,Bz,334,6,20,33.33333333333334,-60.0,-2777.710685355733,nT
B,neg-off,Bx,334,6,20,33.33333333333334,-60.0,-1210.494574153356,nT
B,neg-off,By,334,6,20,33.33333333333334,-60.0,-7558.966361392501,nT
B,neg-off,Bz,334,6,20,33.33333333333334,-60.0,4133.855516683077,nT
B,pos-off,Bx,285,6,21,40.0,-60.0,-529.3485771896462,nT
B,pos-off,By,285,6,21,40.0,-60.0,3987.4073518004534,nT
B,pos-off,Bz,285,6,21,40.0,-60.0,-3311.0654056333988,nT
B,neg-off,Bx,285,6,21,40.0,-60.0,-837.5977942637288,nT
B,neg-off,By,285,6,21,40.0,-60.0,-7098.69830157,nT
B,neg-off,Bz,285,6,21,40.0,-60.0,4963.598826702372,nT
B,pos-off,Bx,272,6,22,46.666666666666686,-60.0,95.8318501537893,nT
B,pos-off,By,272,6,22,46.666666666666686,-60.0,2416.1199102104024,nT
B,pos-off,Bz,272,6,22,46.666666666666686,-60.0,-2843.5022222551306,nT
B,neg-off,Bx,272,6,22,46.666666666666686,-60.0,-989.6715245302006,nT
B,neg-off,By,272,6,22,46.666666666666686,-60.0,-4421.470890955991,nT
B,neg-off,Bz,272,6,22,46.666666666666686,-60.0,3902.318860126082,nT
B,pos-off,Bx,223,6,23,53.33333333333334,-60.0,-85.8505337215069,nT
B,pos-off,By,223,6,23,53.33333333333334,-60.0,2208.2139413691757,nT
B,pos-off,Bz,223,6,23,53.33333333333334,-60.0,-3765.5961269469094,nT
B,neg-off,Bx,223,6,23,53.33333333333334,-60.0,-497.24716451437564,nT
B,neg-off,By,223,6,23,53.33333333333334,-60.0,-4409.673025787115,nT
B,neg-off,Bz,223,6,23,53.33333333333334,-60.0,5142.570255016787,nT
B,pos-off,Bx,210,6,24,60.0,-60.0,415.03291028381074,nT
B,pos-off,By,210,6,24,60.0,-60.0,1422.2467448468574,nT
B,pos-off,Bz,210,6,24,60.0,-60.0,-1423.629926565291,nT
B,neg-off,Bx,210,6,24,60.0,-60.0,-593.4772830166094,nT
B,neg-off,By,210,6,24,60.0,-60.0,-2229.992235700829,nT
B,neg-off,Bz,210,6,24,60.0,-60.0,1814.2238440796527,nT
B,pos-off,Bx,161,6,25,66.66666666666669,-60.0,139.8616928525395,nT
B,pos-off,By,161,6,25,66.66666666666669,-60.0,1373.3574792672039,nT
B,pos-off,Bz,161,6,25,66.66666666666669,-60.0,-2499.9361888729686,nT
B,neg-off,Bx,161,6,25,66.66666666666669,-60.0,-21.629505531801158,nT
B,neg-off,By,161,6,25,66.66666666666669,-60.0,-2465.188820479839,nT
B,neg-off,Bz,161,6,25,66.66666666666669,-60.0,3258.2480014876414,nT
B,pos-off,Bx,148,6,26,73.33333333333334,-60.0,322.06708518003273,nT
B,pos-off,By,148,6,26,73.33333333333334,-60.0,756.9386272660341,nT
B,pos-off,Bz,148,6,26,73.33333333333334,-60.0,-630.49002463616,nT
B,neg-off,Bx,148,6,26,73.33333333333334,-60.0,-525.943801783741,nT
B,neg-off,By,148,6,26,73.33333333333334,-60.0,-1322.7244662593776,nT
B,neg-off,Bz,148,6,26,73.33333333333334,-60.0,987.4289843520808,nT
B,pos-off,Bx,99,6,27,80.0,-60.0,138.26552591566474,nT
B,pos-off,By,99,6,27,80.0,-60.0,909.2485755107914,nT
B,pos-off,Bz,99,6,27,80.0,-60.0,-1579.072620499755,nT
B,neg-off,Bx,99,6,27,80.0,-60.0,-247.25307258875355,nT
B,neg-off,By,99,6,27,80.0,-60.0,-1764.6727864629263,nT
B,neg-off,Bz,99,6,27,80.0,-60.0,2067.3916698449434,nT
B,pos-off,Bx,86,6,28,86.66666666666669,-60.0,343.27081641965293,nT
B,pos-off,By,86,6,28,86.66666666666669,-60.0,441.0704987405451,nT
B,pos-off,Bz,86,6,28,86.66666666666669,-60.0,-973.25700278939,nT
B,neg-off,Bx,86,6,28,86.66666666666669,-60.0,-169.69044514260835,nT
B,neg-off,By,86,6,28,86.66666666666669,-60.0,-1113.480559356911,nT
B,neg-off,Bz,86,6,28,86.66666666666669,-60.0,1174.2481645889595,nT
B,pos-off,Bx,37,6,29,93.33333333333334,-60.0,386.9536044486761,nT
B,pos-off,By,37,6,29,93.33333333333334,-60.0,419.1154436426315,nT
B,pos-off,Bz,37,6,29,93.33333333333334,-60.0,-1034.3204941396061,nT
B,neg-off,Bx,37,6,29,93.33333333333334,-60.0,158.4773612862411,nT
B,neg-off,By,37,6,29,93.33333333333334,-60.0,-1089.0137709102041,nT
B,neg-off,Bz,37,6,29,93.33333333333334,-60.0,1335.2159146775432,nT
B,pos-off,Bx,24,6,30,100.0,-60.0,305.68400767767304,nT
B,pos-off,By,24,6,30,100.0,-60.0,111.95234076700434,nT
B,pos-off,Bz,24,6,30,100.0,-60.0,-1157.1950455648625,nT
B,neg-off,Bx,24,6,30,100.0,-60.0,106.2661873357842,nT
B,neg-off,By,24,6,30,100.0,-60.0,-911.1066528344069,nT
B,neg-off,Bz,24,6,30,100.0,-60.0,1564.950625949456,nT
B,pos-off,Bx,953,7,0,-100.0,-53.33333333333333,1504.0162146373893,nT
B,pos-off,By,953,7,0,-100.0,-53.33333333333333,3390.031393332586,nT
B,pos-off,Bz,953,7,0,-100.0,-53.33333333333333,3705.1919308309666,nT
B,neg-off,Bx,953,7,0,-100.0,-53.33333333333333,-1730.9114355557122,nT
B,neg-off,By,953,7,0,-100.0,-53.33333333333333,-4842.790448855362,nT
B,neg-off,Bz,953,7,0,-100.0,-53.33333333333333,-4731.124996166598,nT
B,pos-off,Bx,906,7,1,-93.33333333333333,-53.33333333333333,1306.7158987914008,nT
B,pos-off,By,906,7,1,-93.33333333333333,-53.33333333333333,3452.0077985629846,nT
B,pos-off,Bz,906,7,1,-93.33333333333333,-53.33333333333333,3503.565522817559,nT
B,neg-off,Bx,906,7,1,-93.33333333333333,-53.33333333333333,-1479.7073223186908,nT
B,neg-off,By,906,7,1,-93.33333333333333,-53.33333333333333,-4110.560946643286,nT
B,neg-off,Bz,906,7,1,-93.33333333333333,-53.33333333333333,-3908.858899072329,nT
B,pos-off,Bx,891,7,2,-86.66666666666667,-53.33333333333333,1241.2610374113908,nT
B,pos-off,By,891,7,2,-86.66666666666667,-53.33333333333333,3016.384810101111,nT
B,pos-off,Bz,891,7,2,-86.66666666666667,-53.33333333333333,3260.145013032142,nT
B,neg-off,Bx,891,7,2,-86.66666666666667,-53.33333333333333,-1839.485733321825,nT
B,neg-off,By,891,7,2,-86.66666666666667,-53.33333333333333,-4891.655971962712,nT
B,neg-off,Bz,891,7,2,-86.66666666666667,-53.33333333333333,-4628.894876645416,nT
B,pos-off,Bx,844,7,3,-80.0,-53.33333333333333,1186.1790799136936,nT
B,pos-off,By,844,7,3,-80.0,-53.33333333333333,2889.026717211991,nT
B,pos-off,Bz,844,7,3,-80.0,-53.33333333333333,3078.779695965112,nT
B,neg-off,Bx,844,7,3,-80.0,-53.33333333333333,-1571.1773300147388,nT
B,neg-off,By,844,7,3,-80.0,-53.33333333333333,-4147.595803218295,nT
B,neg-off,Bz,844,7,3,-80.0,-53.33333333333333,-3833.266215023051,nT
B,pos-off,Bx,829,7,4,-73.33333333333333,-53.33333333333333,1105.862689911992,nT
B,pos-off,By,829,7,4,-73.33333333333333,-53.33333333333333,2913.0681531903874,nT
B,pos-off,Bz,829,7,4,-73.33333333333333,-53.33333333333333,3363.541767108407,nT
B,neg-off,Bx,829,7,4,-73.33333333333333,-53.33333333333333,-2040.2110187672024,nT
B,neg-off,By,829,7,4,-73.33333333333333,-53.33333333333333,-5553.222266486484,nT
B,neg-off,Bz,829,7,4,-73.33333333333333,-53.33333333333333,-5277.136715987964,nT
B,pos-off,Bx,782,7,5,-66.66666666666666,-53.33333333333333,1856.2385963285544,nT
B,pos-off,By,782,7,5,-66.66666666666666,-53.33333333333333,3673.943198799982,nT
B,pos-off,Bz,782,7,5,-66.66666666666666,-53.33333333333333,4143.578204632529,nT
B,neg-off,Bx,782,7,5,-66.66666666666666,-53.33333333333333,-2556.3288610571362,nT
B,neg-off,By,782,7,5,-66.66666666666666,-53.33333333333333,-5942.994145688789,nT
B,neg-off,Bz,782,7,5,-66.66666666666666,-53.33333333333333,-5972.3142725666785,nT
B,pos-off,Bx,767,7,6,-60.0,-53.33333333333333,1656.802129145041,nT
B,pos-off,By,767,7,6,-60.0,-53.33333333333333,3910.8639537636695,nT
B,pos-off,Bz,767,7,6,-60.0,-53.33333333333333,4684.735655096532,nT
B,neg-off,Bx,767,7,6,-60.0,-53.33333333333333,-3064.503794651987,nT
B,neg-off,By,767,7,6,-60.0,-53.33333333333333,-8428.194247460253,nT
B,neg-off,Bz,767,7,6,-60.0,-53.33333333333333,-8175.868846900983,nT
B,pos-off,Bx,720,7,7,-53.33333333333333,-53.33333333333333,2254.877808948453,nT
B,pos-off,By,720,7,7,-53.33333333333333,-53.33333333333333,3664.7594404187425,nT
B,pos-off,Bz,720,7,7,-53.33333333333333,-53.33333333333333,4885.519525999677,nT
B,neg-off,Bx,720,7,7,-53.33333333333333,-53.33333333333333,-3707.270768251951,nT
B,neg-off,By,720,7,7,-53.33333333333333,-53.33333333333333,-7348.953130917479,nT
B,neg-off,Bz,720,7,7,-53.33333333333333,-53.33333333333333,-7649.0122264714,nT
B,pos-off,Bx,705,7,8,-46.666666666666664,-53.33333333333333,1790.656840713772,nT
B,pos-off,By,705,7,8,-46.666666666666664,-53.33333333333333,4146.912673129271,nT
B,pos-off,Bz,705,7,8,-46.666666666666664,-53.33333333333333,5088.008897519243,nT
B,neg-off,Bx,705,7,8,-46.666666666666664,-53.33333333333333,-3486.8888449009364,nT
B,neg-off,By,705,7,8,-46.666666666666664,-53.33333333333333,-10351.555356798306,nT
B,neg-off,Bz,705,7,8,-46.666666666666664,-53.33333333333333,-9664.77013159162,nT
B,pos-off,Bx,658,7,9,-40.0,-53.33333333333333,2579.513381332004,nT
B,pos-off,By,658,7,9,-40.0,-53.33333333333333,4265.4364828294365,nT
B,pos-off,Bz,658,7,9,-40.0,-53.33333333333333,5593.714223651081,nT
B,neg-off,Bx,658,7,9,-40.0,-53.33333333333333,-4606.137323236121,nT
B,neg-off,By,658,7,9,-40.0,-53.33333333333333,-9694.59363721654,nT
B,neg-off,Bz,658,7,9,-40.0,-53.33333333333333,-9827.231917845987,nT
B,pos-off,Bx,643,7,10,-33.33333333333333,-53.33333333333333,2144.5536506169333,nT
B,pos-off,By,643,7,10,-33.33333333333333,-53.33333333333333,4890.8407542882105,nT
B,pos-off,Bz,643,7,10,-33.33333333333333,-53.33333333333333,5664.293895842063,nT
B,neg-off,Bx,643,7,10,-33.33333333333333,-53.33333333333333,-3825.8766468833733,nT
B,neg-off,By,643,7,10,-33.33333333333333,-53.33333333333333,-13518.52881318364,nT
B,neg-off,Bz,643,7,10,-33.33333333333333,-53.33333333333333,-11517.34991800714,nT
B,pos-off,Bx,596,7,11,-26.666666666666657,-53.33333333333333,2957.7690805455163,nT
B,pos-off,By,596,7,11,-26.666666666666657,-53.33333333333333,5166.699173243018,nT
B,pos-off,Bz,596,7,11,-26.666666666666657,-53.33333333333333,6369.242318308521,nT
B,neg-off,Bx,596,7,11,-26.666666666666657,-53.33333333333333,-5171.9333671772565,nT
B,neg-off,By,596,7,11,-26.666666666666657,-53.33333333333333,-13229.400739635625,nT
B,neg-off,Bz,596,7,11,-26.666666666666657,-53.33333333333333,-11886.576473416346,nT
B,pos-off,Bx,581,7,12,-20.0,-53.33333333333333,2778.813097809381,nT
B,pos-off,By,581,7,12,-20.0,-53.33333333333333,7257.130821211135,nT
B,pos-off,Bz,581,7,12,-20.0,-53.33333333333333,6524.41001053379,nT
B,neg-off,Bx,581,7,12,-20.0,-53.33333333333333,-4262.201161431877,nT
B,neg-off,By,581,7,12,-20.0,-53.33333333333333,-19414.958255620673,nT
B,neg-off,Bz,581,7,12,-20.0,-53.33333333333333,-13370.177142159062,nT
B,pos-off,Bx,534,7,13,-13.333333333333329,-53.33333333333333,3394.062285823125,nT
B,pos-off,By,534,7,13,-13.333333333333329,-53.33333333333333,8600.33666321225,nT
B,pos-off,Bz,534,7,13,-13.333333333333329,-53.33333333333333,7230.957883225138,nT
B,neg-off,Bx,534,7,13,-13.333333333333329,-53.33333333333333,-5610.552162791684,nT
B,neg-off,By,534,7,13,-13.333333333333329,-53.33333333333333,-21543.28403886958,nT
B,neg-off,Bz,534,7,13,-13.333333333333329,-53.33333333333333,-15002.528768977905,nT
B,pos-off,Bx,519,7,14,-6.666666666666657,-53.33333333333333,3360.641080441545,nT
B,pos-off,By,519,7,14,-6.666666666666657,-53.33333333333333,11310.409758688424,nT
B,pos-off,Bz,519,7,14,-6.666666666666657,-53.33333333333333,7185.824264144838,nT
B,neg-off,Bx,519,7,14,-6.666666666666657,-53.33333333333333,-4319.07963224949,nT
B,neg-off,By,519,7,14,-6.666666666666657,-53.33333333333333,-24245.407666575684,nT
B,neg-off,Bz,519,7,14,-6.666666666666657,-53.33333333333333,-12510.196839444368,nT
B,pos-off,Bx,472,7,15,0.0,-53.33333333333333,3952.8757264175147,nT
B,pos-off,By,472,7,15,0.0,-53.33333333333333,13332.08889627323,nT
B,pos-off,Bz,472,7,15,0.0,-53.33333333333333,7452.292432496635,nT
B,neg-off,Bx,472,7,15,0.0,-53.33333333333333,-5854.950304880374,nT
B,neg-off,By,472,7,15,0.0,-53.33333333333333,-28349.178687859472,nT
B,neg-off,Bz,472,7,15,0.0,-53.33333333333333,-14594.263266455611,nT
B,pos-off,Bx,457,7,16,6.666666666666671,-53.33333333333333,3300.416028652912,nT
B,pos-off,By,457,7,16,6.666666666666671,-53.33333333333333,13046.416330388549,nT
B,pos-off,Bz,457,7,16,6.666666666666671,-53.33333333333333,5341.824098560863,nT
B,neg-off,Bx,457,7,16,6.666666666666671,-53.33333333333333,-3788.7439027297974,nT
B,neg-off,By,457,7,16,6.666666666666671,-53.33333333333333,-22766.937290576207,nT
B,neg-off,Bz,457,7,16,6.666666666666671,-53.33333333333333,-7525.3787728793795,nT
B,pos-off,Bx,410,7,17,13.333333333333343,-53.33333333333333,1711.6199529601056,nT
B,pos-off,By,410,7,17,13.333333333333343,-53.33333333333333,14066.123455723799,nT
B,pos-off,Bz,410,7,17,13.333333333333343,-53.33333333333333,5421.97653220172,nT
B,neg-off,Bx,410,7,17,13.333333333333343,-53.33333333333333,-3105.613152790351,nT
B,neg-off,By,410,7,17,13.333333333333343,-53.33333333333333,-24688.794030648776,nT
B,neg-off,Bz,410,7,17,13.333333333333343,-53.33333333333333,-8592.132300218387,nT
B,pos-off,Bx,395,7,18,20.0,-53.33333333333333,977.6966628696456,nT
B,pos-off,By,395,7,18,20.0,-53.33333333333333,9254.9117001054,nT
B,pos-off,Bz,395,7,18,20.0,-53.33333333333333,883.2753444195326,nT
B,neg-off,Bx,395,7,18,20.0,-53.33333333333333,-1906.1754979122181,nT
B,neg-off,By,395,7,18,20.0,-53.33333333333333,-14262.55618799688,nT
B,neg-off,Bz,395,7,18,20.0,-53.33333333333333,127.66189274273496,nT
B,pos-off,Bx,348,7,19,26.66666666666667,-53.33333333333333,333.7301199193,nT
B,pos-off,By,348,7,19,26.66666666666667,-53.33333333333333,9187.443555595852,nT
B,pos-off,Bz,348,7,19,26.66666666666667,-53.33333333333333,623.1298336934309,nT
